"","X","id","trzby","naklady","bonus","bloky","month","kpi","year","mesiac","typ","regional","mesto"
"1104",1104,106,57601.54,3493.43,131.76,2135,"2021-08-30 02:00:00",6.29356437345252,2021,8,"C - street +","RR2_Silvia Mastikova","Bardejov, pri nemocnici"
"1105",1105,107,120405.17,9846.69,2141.28,6132,"2020-09-30 02:00:00",9.95635818628054,2020,9,"B - shopping","RR16_Robert Kardoš","LIDL,KARLOVA VES"
"1106",1106,107,157515.49,11864.37,1354.06,7697,"2020-10-30 01:00:00",8.39182863856755,2020,10,"B - shopping","RR16_Robert Kardoš","LIDL,KARLOVA VES"
"1107",1107,107,119359.43,7995.27,1974.58,5716,"2020-11-30 01:00:00",8.35279625581322,2020,11,"B - shopping","RR16_Robert Kardoš","LIDL,KARLOVA VES"
"1108",1108,107,147514.47,7520.8,4477.95,7072,"2020-12-30 01:00:00",8.13394780864548,2020,12,"B - shopping","RR16_Robert Kardoš","LIDL,KARLOVA VES"
"1109",1109,107,124261.28,8808.81,1040.22,7352,"2021-01-30 01:00:00",7.92606514273795,2021,1,"B - shopping","RR16_Robert Kardoš","LIDL,KARLOVA VES"
"1110",1110,107,124633.16,8481.88,1951.05,7102,"2021-02-28 01:00:00",8.37091027781049,2021,2,"B - shopping","RR16_Robert Kardoš","LIDL,KARLOVA VES"
"1111",1111,107,143148.53,7801.19,2921.03,9680,"2021-03-30 02:00:00",7.49027600912143,2021,3,"B - shopping","RR16_Robert Kardoš","LIDL,KARLOVA VES"
"1112",1112,107,120896.35,8501.66,2276.73,6891,"2021-04-30 02:00:00",8.91539736311311,2021,4,"B - shopping","RR16_Robert Kardoš","LIDL,KARLOVA VES"
"1113",1113,107,121100.78,9173.69,1983.82,7311,"2021-05-30 02:00:00",9.213408864914,2021,5,"B - shopping","RR16_Robert Kardoš","LIDL,KARLOVA VES"
"1114",1114,107,129646.95,12906.87,2227.13,7725,"2021-06-30 02:00:00",11.6732402883369,2021,6,"B - shopping","RR16_Robert Kardoš","LIDL,KARLOVA VES"
"1115",1115,107,114060.1,9473.86,2713.25,6817,"2021-07-30 02:00:00",10.6848144092457,2021,7,"B - shopping","RR16_Robert Kardoš","LIDL,KARLOVA VES"
"1116",1116,107,118478.71,9030.4,1369.45,7124,"2021-08-30 02:00:00",8.77782177067931,2021,8,"B - shopping","RR16_Robert Kardoš","LIDL,KARLOVA VES"
"1117",1117,109,53198.4,3457.18,775.75,2902,"2020-09-30 02:00:00",7.9568746428464,2020,9,"C - street +","RR8_Katarína Kuchtová","Žilina, R. Zaymusa"
"1118",1118,109,62849.89,3674.36,980.49,3295,"2020-10-30 01:00:00",7.40629776758559,2020,10,"C - street +","RR8_Katarína Kuchtová","Žilina, R. Zaymusa"
"1119",1119,109,43927.35,3355.34,1182.39,2226,"2020-11-30 01:00:00",10.3300790965082,2020,11,"C - street +","RR8_Katarína Kuchtová","Žilina, R. Zaymusa"
"1120",1120,109,63592.3,3287.66,1516.01,2894,"2020-12-30 01:00:00",7.55385479059572,2020,12,"C - street +","RR8_Katarína Kuchtová","Žilina, R. Zaymusa"
"1121",1121,109,50269.89,4027.53,954.73,2229,"2021-01-30 01:00:00",9.91102228391588,2021,1,"C - street +","RR8_Katarína Kuchtová","Žilina, R. Zaymusa"
"1122",1122,109,46162.9,3599.3,543.44,2248,"2021-02-28 01:00:00",8.97417623242907,2021,2,"C - street +","RR8_Katarína Kuchtová","Žilina, R. Zaymusa"
"1123",1123,109,57021.22,2990.2,482.15,2948,"2021-03-30 02:00:00",6.08957507398123,2021,3,"C - street +","RR8_Katarína Kuchtová","Žilina, R. Zaymusa"
"1124",1124,109,44363.07,3419.02,727,2214,"2021-04-30 02:00:00",9.34565619556987,2021,4,"C - street +","RR8_Katarína Kuchtová","Žilina, R. Zaymusa"
"1125",1125,109,47065.37,3559.39,471.31,2395,"2021-05-30 02:00:00",8.56404613413217,2021,5,"C - street +","RR8_Katarína Kuchtová","Žilina, R. Zaymusa"
"1126",1126,109,44178.25,3547.16,740.67,2546,"2021-06-30 02:00:00",9.70574886963607,2021,6,"C - street +","RR8_Katarína Kuchtová","Žilina, R. Zaymusa"
"1127",1127,109,42220.39,4745.51,741.99,2196,"2021-07-30 02:00:00",12.9972745396241,2021,7,"C - street +","RR8_Katarína Kuchtová","Žilina, R. Zaymusa"
"1128",1128,109,49092.53,4623.39,511.45,2203,"2021-08-30 02:00:00",10.4595139016058,2021,8,"C - street +","RR8_Katarína Kuchtová","Žilina, R. Zaymusa"
"1129",1129,110,41398.34,5095.61,1007.1,2571,"2020-09-30 02:00:00",14.7414364923811,2020,9,"A - shopping premium","RR9_Andrej Jakubík","Trenčín, OC MAX"
"1130",1130,110,42751.06,4713.38,994.03,2605,"2020-10-30 01:00:00",13.3503356408005,2020,10,"A - shopping premium","RR9_Andrej Jakubík","Trenčín, OC MAX"
"1131",1131,110,34265.05,4492.25,1640.74,2168,"2020-11-30 01:00:00",17.898675180687,2020,11,"A - shopping premium","RR9_Andrej Jakubík","Trenčín, OC MAX"
"1132",1132,110,54491.29,5185.81,3139.17,2773,"2020-12-30 01:00:00",15.2776342787994,2020,12,"A - shopping premium","RR9_Andrej Jakubík","Trenčín, OC MAX"
"1133",1133,110,32487.93,4232.8,1213.78,2003,"2021-01-30 01:00:00",16.7649339308475,2021,1,"A - shopping premium","RR9_Andrej Jakubík","Trenčín, OC MAX"
"1134",1134,110,36737.57,3911.18,734.51,2114,"2021-02-28 01:00:00",12.6456104745088,2021,2,"A - shopping premium","RR9_Andrej Jakubík","Trenčín, OC MAX"
"1135",1135,110,43136.29,3931,507.3,2574,"2021-03-30 02:00:00",10.2890165102284,2021,3,"A - shopping premium","RR9_Andrej Jakubík","Trenčín, OC MAX"
"1136",1136,110,34543.42,4383.59,1197.22,2055,"2021-04-30 02:00:00",16.1559278149066,2021,4,"A - shopping premium","RR9_Andrej Jakubík","Trenčín, OC MAX"
"1137",1137,110,34860.46,4149.93,915.12,2192,"2021-05-30 02:00:00",14.529498463302,2021,5,"A - shopping premium","RR9_Andrej Jakubík","Trenčín, OC MAX"
"1138",1138,110,38628.64,4876.55,1383.37,2494,"2021-06-30 02:00:00",16.205385434227,2021,6,"A - shopping premium","RR9_Andrej Jakubík","Trenčín, OC MAX"
"1139",1139,110,35970.51,4469.1,1383.03,2427,"2021-07-30 02:00:00",16.2692438889524,2021,7,"A - shopping premium","RR9_Andrej Jakubík","Trenčín, OC MAX"
"1140",1140,110,38412.67,4929.14,1558.4,2567,"2021-08-30 02:00:00",16.8890629055465,2021,8,"A - shopping premium","RR9_Andrej Jakubík","Trenčín, OC MAX"
"1141",1141,111,59938.16,4739.24,755.53,3131,"2020-09-30 02:00:00",9.16739853208707,2020,9,"D - street","RR11_Andrej Kukučka","Levice, Na Bašte"
"1142",1142,111,61913.81,4339.96,996.73,3172,"2020-10-30 01:00:00",8.61954707681534,2020,10,"D - street","RR11_Andrej Kukučka","Levice, Na Bašte"
"1143",1143,111,51838.91,4857.33,1741.61,2651,"2020-11-30 01:00:00",12.7297043861455,2020,11,"D - street","RR11_Andrej Kukučka","Levice, Na Bašte"
"1144",1144,111,70836.63,5137.07,2284.65,3189,"2020-12-30 01:00:00",10.4772347301107,2020,12,"D - street","RR11_Andrej Kukučka","Levice, Na Bašte"
"1145",1145,111,56711.36,5341.39,1737.6,2602,"2021-01-30 01:00:00",12.4824902806069,2021,1,"D - street","RR11_Andrej Kukučka","Levice, Na Bašte"
"1146",1146,111,57181.34,4034.55,1273.09,2790,"2021-02-28 01:00:00",9.28211895698842,2021,2,"D - street","RR11_Andrej Kukučka","Levice, Na Bašte"
"1147",1147,111,59971.13,4857.22,1495.22,3015,"2021-03-30 02:00:00",10.5924967563559,2021,3,"D - street","RR11_Andrej Kukučka","Levice, Na Bašte"
"1148",1148,111,48345.07,5305.85,1305.2,2564,"2021-04-30 02:00:00",13.6747138849939,2021,4,"D - street","RR11_Andrej Kukučka","Levice, Na Bašte"
"1149",1149,111,49098.24,4751.38,1004.51,2650,"2021-05-30 02:00:00",11.723210445018,2021,5,"D - street","RR11_Andrej Kukučka","Levice, Na Bašte"
"1150",1150,111,53376.68,5049.36,865.09,2712,"2021-06-30 02:00:00",11.0805880021013,2021,6,"D - street","RR11_Andrej Kukučka","Levice, Na Bašte"
"1151",1151,111,47851.87,5534.51,732.53,2487,"2021-07-30 02:00:00",13.0967504509228,2021,7,"D - street","RR11_Andrej Kukučka","Levice, Na Bašte"
"1152",1152,111,52065.57,5292.2,606.2,2765,"2021-08-30 02:00:00",11.3287917523999,2021,8,"D - street","RR11_Andrej Kukučka","Levice, Na Bašte"
"1153",1153,112,87892.12,5492.24,1220.26,3178,"2020-09-30 02:00:00",7.63720342620021,2020,9,"C - street +","RR7_Ivana Iľanovská","Lipt. Mikuláš, Nám. osloboditeľov"
"1154",1154,112,93477.53,6419.69,1381.1,3132,"2020-10-30 01:00:00",8.3450964098003,2020,10,"C - street +","RR7_Ivana Iľanovská","Lipt. Mikuláš, Nám. osloboditeľov"
"1155",1155,112,82146.48,5169.54,1473.39,2656,"2020-11-30 01:00:00",8.08668855926633,2020,11,"C - street +","RR7_Ivana Iľanovská","Lipt. Mikuláš, Nám. osloboditeľov"
"1156",1156,112,99306.49,3959.36,2065.55,3126,"2020-12-30 01:00:00",6.06698514870478,2020,12,"C - street +","RR7_Ivana Iľanovská","Lipt. Mikuláš, Nám. osloboditeľov"
"1157",1157,112,78382.83,6125.74,1506.99,2536,"2021-01-30 01:00:00",9.73775761860091,2021,1,"C - street +","RR7_Ivana Iľanovská","Lipt. Mikuláš, Nám. osloboditeľov"
"1158",1158,112,78298.98,5528.98,1167.62,2700,"2021-02-28 01:00:00",8.55260183465992,2021,2,"C - street +","RR7_Ivana Iľanovská","Lipt. Mikuláš, Nám. osloboditeľov"
"1159",1159,112,94750.34,5272.25,1257.46,3588,"2021-03-30 02:00:00",6.89148978251688,2021,3,"C - street +","RR7_Ivana Iľanovská","Lipt. Mikuláš, Nám. osloboditeľov"
"1160",1160,112,83522.48,5668.44,1115.51,2831,"2021-04-30 02:00:00",8.12230431854993,2021,4,"C - street +","RR7_Ivana Iľanovská","Lipt. Mikuláš, Nám. osloboditeľov"
"1161",1161,112,80108.43,5627.7,1345.8,2983,"2021-05-30 02:00:00",8.70507635713245,2021,5,"C - street +","RR7_Ivana Iľanovská","Lipt. Mikuláš, Nám. osloboditeľov"
"1162",1162,112,95375.91,5707.33,1336.04,3371,"2021-06-30 02:00:00",7.38485221268138,2021,6,"C - street +","RR7_Ivana Iľanovská","Lipt. Mikuláš, Nám. osloboditeľov"
"1163",1163,112,78311.17,6530.04,1859.47,2900,"2021-07-30 02:00:00",10.7130438735624,2021,7,"C - street +","RR7_Ivana Iľanovská","Lipt. Mikuláš, Nám. osloboditeľov"
"1164",1164,112,84066.29,5390.09,672.49,3053,"2021-08-30 02:00:00",7.21166593648893,2021,8,"C - street +","RR7_Ivana Iľanovská","Lipt. Mikuláš, Nám. osloboditeľov"
"1165",1165,113,56661.41,4100.51,1139.39,2952,"2020-09-30 02:00:00",9.24774021684247,2020,9,"D - street","RR9_Andrej Jakubík","Púchov"
"1166",1166,113,62035.79,2765.73,1019.75,3224,"2020-10-30 01:00:00",6.10209042231912,2020,10,"D - street","RR9_Andrej Jakubík","Púchov"
"1167",1167,113,75573.35,4699.39,1612.97,3487,"2020-11-30 01:00:00",8.35262695116731,2020,11,"D - street","RR9_Andrej Jakubík","Púchov"
"1168",1168,113,63324.69,3037.68,2703.35,3163,"2020-12-30 01:00:00",9.06602148387935,2020,12,"D - street","RR9_Andrej Jakubík","Púchov"
"1169",1169,113,52110.11,3996.65,1075.87,2660,"2021-01-30 01:00:00",9.73423391353425,2021,1,"D - street","RR9_Andrej Jakubík","Púchov"
"1170",1170,113,54864.89,3331.83,658.51,2778,"2021-02-28 01:00:00",7.27303016555761,2021,2,"D - street","RR9_Andrej Jakubík","Púchov"
"1171",1171,113,64228.3,3261.64,879.78,3282,"2021-03-30 02:00:00",6.44796764043264,2021,3,"D - street","RR9_Andrej Jakubík","Púchov"
"1172",1172,113,49279.78,3607.71,892.25,2496,"2021-04-30 02:00:00",9.13145310307798,2021,4,"D - street","RR9_Andrej Jakubík","Púchov"
"1173",1173,113,51050.92,3812.43,459.99,2674,"2021-05-30 02:00:00",8.36893830708634,2021,5,"D - street","RR9_Andrej Jakubík","Púchov"
"1174",1174,113,53194.66,4309.72,940.25,2903,"2021-06-30 02:00:00",9.86935530746883,2021,6,"D - street","RR9_Andrej Jakubík","Púchov"
"1175",1175,113,49722.03,4753.89,964.05,2633,"2021-07-30 02:00:00",11.4998120551393,2021,7,"D - street","RR9_Andrej Jakubík","Púchov"
"1176",1176,113,52775.37,4990.47,642.05,2938,"2021-08-30 02:00:00",10.6726300545122,2021,8,"D - street","RR9_Andrej Jakubík","Púchov"
"1177",1177,126,81167.3,6675.14,1179.07,4301,"2020-09-30 02:00:00",9.6765692588025,2020,9,"C - street +","RR11_Andrej Kukučka","Šaľa, Hlavná"
"1178",1178,126,91589.57,6107.26,1173.21,4475,"2020-10-30 01:00:00",7.94901646552113,2020,10,"C - street +","RR11_Andrej Kukučka","Šaľa, Hlavná"
"1179",1179,126,72303.73,5687.35,1984.66,3662,"2020-11-30 01:00:00",10.6108080454494,2020,11,"C - street +","RR11_Andrej Kukučka","Šaľa, Hlavná"
"1180",1180,126,96720.91,5109.75,2514.4,4526,"2020-12-30 01:00:00",7.88262848230026,2020,12,"C - street +","RR11_Andrej Kukučka","Šaľa, Hlavná"
"1181",1181,126,82832.57,6735.38,1710.29,4045,"2021-01-30 01:00:00",10.1960738390708,2021,1,"C - street +","RR11_Andrej Kukučka","Šaľa, Hlavná"
"1182",1182,126,81443.73,5690.35,1439.38,3844,"2021-02-28 01:00:00",8.75417911237612,2021,2,"C - street +","RR11_Andrej Kukučka","Šaľa, Hlavná"
"1183",1183,126,83584.54,5553.38,1805.67,4114,"2021-03-30 02:00:00",8.80431955478848,2021,3,"C - street +","RR11_Andrej Kukučka","Šaľa, Hlavná"
"1184",1184,126,68296.87,6396.93,911.84,3757,"2021-04-30 02:00:00",10.7014713851455,2021,4,"C - street +","RR11_Andrej Kukučka","Šaľa, Hlavná"
"1185",1185,126,71444.33,6300.77,1075.89,3706,"2021-05-30 02:00:00",10.325046088332,2021,5,"C - street +","RR11_Andrej Kukučka","Šaľa, Hlavná"
"1186",1186,126,78549.63,5649.79,703.03,4248,"2021-06-30 02:00:00",8.08765108123361,2021,6,"C - street +","RR11_Andrej Kukučka","Šaľa, Hlavná"
"1187",1187,126,70123.82,6653.39,588.76,3900,"2021-07-30 02:00:00",10.3276604155336,2021,7,"C - street +","RR11_Andrej Kukučka","Šaľa, Hlavná"
"1188",1188,126,70362.72,7908.83,283.75,3889,"2021-08-30 02:00:00",11.6433531847547,2021,8,"C - street +","RR11_Andrej Kukučka","Šaľa, Hlavná"
"1189",1189,127,108901.34,7095.3,1821.96,6404,"2020-09-30 02:00:00",8.18838409150888,2020,9,"D - street","RR8_Katarína Kuchtová","Žilina, Národná"
"1190",1190,127,108152.21,6818.75,2046.01,6219,"2020-10-30 01:00:00",8.19655927511791,2020,10,"D - street","RR8_Katarína Kuchtová","Žilina, Národná"
"1191",1191,127,92981.02,6433.82,2167.21,4986,"2020-11-30 01:00:00",9.25030721323556,2020,11,"D - street","RR8_Katarína Kuchtová","Žilina, Národná"
"1192",1192,127,108982.86,5033.79,2667.21,5629,"2020-12-30 01:00:00",7.06624876609037,2020,12,"D - street","RR8_Katarína Kuchtová","Žilina, Národná"
"1193",1193,127,71365.96,5699.33,1713.11,3928,"2021-01-30 01:00:00",10.3865204083291,2021,1,"D - street","RR8_Katarína Kuchtová","Žilina, Národná"
"1194",1194,127,72181.31,4969.5,733.21,4038,"2021-02-28 01:00:00",7.90053547102429,2021,2,"D - street","RR8_Katarína Kuchtová","Žilina, Národná"
"1195",1195,127,84463.94,4961.18,504.62,4920,"2021-03-30 02:00:00",6.47116390734318,2021,3,"D - street","RR8_Katarína Kuchtová","Žilina, Národná"
"1196",1196,127,76955.29,5276.8,668.36,4406,"2021-04-30 02:00:00",7.72547280375397,2021,4,"D - street","RR8_Katarína Kuchtová","Žilina, Národná"
"1197",1197,127,84747.4,5100.88,1392.57,5076,"2021-05-30 02:00:00",7.66212296778426,2021,5,"D - street","RR8_Katarína Kuchtová","Žilina, Národná"
"1198",1198,127,95904.96,5186.48,1504.02,5489,"2021-06-30 02:00:00",6.97617724880965,2021,6,"D - street","RR8_Katarína Kuchtová","Žilina, Národná"
"1199",1199,127,85492.75,6077.87,1692.18,5239,"2021-07-30 02:00:00",9.08854844416632,2021,7,"D - street","RR8_Katarína Kuchtová","Žilina, Národná"
"1200",1200,127,88492.31,6715.71,1421.78,5371,"2021-08-30 02:00:00",9.19570299385336,2021,8,"D - street","RR8_Katarína Kuchtová","Žilina, Národná"
"1201",1201,129,202449.42,5681.34,1184,2020,"2020-09-30 02:00:00",3.39113838903564,2020,9,"E - poliklinika","RR6_Jaroslav Vigh","Ban. Bystrica, ProCare"
"1202",1202,129,196924.44,5507.48,1885.39,2287,"2020-10-30 01:00:00",3.75416581100853,2020,10,"E - poliklinika","RR6_Jaroslav Vigh","Ban. Bystrica, ProCare"
"1203",1203,129,211287.12,4824.64,1213.39,1817,"2020-11-30 01:00:00",2.85773690322439,2020,11,"E - poliklinika","RR6_Jaroslav Vigh","Ban. Bystrica, ProCare"
"1204",1204,129,201685.71,4453.54,1370.72,1832,"2020-12-30 01:00:00",2.88779011661262,2020,12,"E - poliklinika","RR6_Jaroslav Vigh","Ban. Bystrica, ProCare"
"1205",1205,129,226898.43,6744.74,1124.69,2084,"2021-01-30 01:00:00",3.46826110696315,2021,1,"E - poliklinika","RR6_Jaroslav Vigh","Ban. Bystrica, ProCare"
"1206",1206,129,253527.75,4934.4,1359.57,2221,"2021-02-28 01:00:00",2.4825566432077,2021,2,"E - poliklinika","RR6_Jaroslav Vigh","Ban. Bystrica, ProCare"
"1207",1207,129,253700.82,4235.16,3418.45,2576,"2021-03-30 02:00:00",3.0167856769245,2021,3,"E - poliklinika","RR6_Jaroslav Vigh","Ban. Bystrica, ProCare"
"1208",1208,129,227914.64,5989.23,592.67,2056,"2021-04-30 02:00:00",2.88787942713991,2021,4,"E - poliklinika","RR6_Jaroslav Vigh","Ban. Bystrica, ProCare"
