"","obdobie","md","stredisko","funkcia","ppv","mzda","fond","hodiny","vyplata","uvazok"
"400",2021-08-01,"",84,"L","PZ",990,176,136,1037.9,1
"401",2021-08-01,"",84,"ZF","PZ",1840,176,172,2290.46,1
"402",2021-08-01,"",85,"F","PZ",1300,176,152,1264.76,1
"403",2021-08-01,"",85,"L","PZ",971,176,128,995.27,1
"404",2021-08-01,"",85,"L","PZ",971,176,128,1010.75,1
"405",2021-08-01,"",85,"ZF","PZ",1820,176,159,2079.35,1
"406",2021-08-01,"",86,"F","PZ",1260,176,152,1352,1
"407",2021-08-01,"",86,"F","PZ",1130,176,88,1446.4,1
"408",2021-08-01,"",86,"L","PZ",971,176,128,1071.51,1
"409",2021-08-01,"",86,"L","PZ",971,176,168,992.1,1
"410",2021-08-01,"",86,"ZF","PZ",1750,176,177,1747.31,1
"411",2021-08-01,"",87,"F","PZ",1087,176,172,1112.57,1
"412",2021-08-01,"",87,"F","PZ",1087,176,100,1235.23,1
"413",2021-08-01,"",87,"L","PZ",980,176,104,1126.27,1
"414",2021-08-01,"",87,"L","PZ",971,176,168,953.54,1
"415",2021-08-01,"",87,"L","PZ",971,176,152,1044.64,1
"416",2021-08-01,"",87,"ZF","PZ",1700,176,168,1752.32,1
"417",2021-08-01,"",88,"F","PZ",1350,132,72,1396.78,0.75
"418",2021-08-01,"",88,"L","PZ",971,176,120,1002.35,1
"419",2021-08-01,"",88,"ZF","PZ",1750,176,138,1557.88,1
"420",2021-08-01,"",89,"F","PZ",1300,176,176,1065.73,1
"421",2021-08-01,"",89,"F","PZ",1150,176,80,485.75,1
"422",2021-08-01,"",89,"F","PZ",1120,176,112,1209.92,1
"423",2021-08-01,"",89,"F","PZ",1290,176,104,1223.34,1
"424",2021-08-01,"",89,"L","PZ",971,176,88,473.08,1
"425",2021-08-01,"",89,"L","PZ",971,176,112,579.92,1
"426",2021-08-01,"",89,"ZF","PZ",2000,176,128,1726.52,1
"427",2021-08-01,"",90,"F","PZ",1300,176,176,1189.76,1
"428",2021-08-01,"",90,"F","PZ",1350,176,136,1509.27,1
"429",2021-08-01,"",90,"F","PZ",1350,176,104.5,1383.91,1
"430",2021-08-01,"",90,"L","PZ",971,176,112,1190.15,1
"431",2021-08-01,"",90,"L","PZ",971,176,96,1059.74,1
"432",2021-08-01,"",90,"ZF","PZ",1860,176,100,2102.02,1
"433",2021-08-01,"",91,"F","PZ",1400,176,136,1378.04,1
"434",2021-08-01,"",91,"L","PZ",971,176,104,794.17,1
"435",2021-08-01,"",91,"L","PZ",971,176,140,1159.27,1
"436",2021-08-01,"",91,"L","PZ",971,176,164,920.21,1
"437",2021-08-01,"",91,"L","PZ",971,176,100,971.84,1
"438",2021-08-01,"",91,"L","PZ",971,176,152,998.83,1
"439",2021-08-01,"",91,"ZF","PZ",1900,176,144,1998.92,1
"440",2021-08-01,"",92,"F","PZ",1250,176,176,1235.23,1
"441",2021-08-01,"",92,"F","PZ",1200,176,168,1590.58,1
"442",2021-08-01,"",92,"L","PZ",971,176,96,1224.11,1
"443",2021-08-01,"",92,"L","PZ",971,176,176,993.47,1
"444",2021-08-01,"",92,"ZF","PZ",1700,176,96,1788.27,1
"445",2021-08-01,"",93,"F","PZ",1350,176,160,1719.46,1
"446",2021-08-01,"",93,"L","PZ",971,176,140.5,1084.19,1
"447",2021-08-01,"",93,"L","PZ",971,176,161,1280.06,1
"448",2021-08-01,"",93,"ZF","PZ",1770,176,145.5,2067.04,1
"449",2021-08-01,"",94,"F","PZ",1300,176,136,1963.37,1
"450",2021-08-01,"",94,"F","PZ",1300,176,113,1687.87,1
"451",2021-08-01,"",94,"L","PZ",971,176,160,1159.36,1
"452",2021-08-01,"",94,"L","PZ",991,176,96,1111.02,1
"453",2021-08-01,"",94,"L","PZ",991,176,144,1405.73,1
"454",2021-08-01,"",94,"ZF","PZ",1780,176,192,2205.14,1
"455",2021-08-01,"",96,"F","PZ",800,88,76,1446.58,0.5
"456",2021-08-01,"",96,"L","PZ",971,176,168,871.44,1
"457",2021-08-01,"",96,"ZF","PZ",1900,176,80,2038.47,1
"458",2021-08-01,"",97,"F","PZ",1087,176,168,868.26,1
"459",2021-08-01,"",97,"F","PZ",1140,176,152,1050.69,1
"460",2021-08-01,"",97,"F","PZ",1220,176,168,925.6,1
"461",2021-08-01,"",97,"F","PZ",1320,132,102,1000.78,0.75
"462",2021-08-01,"",97,"L","PZ",971,176,96,922.12,1
"463",2021-08-01,"",97,"L","PZ",971,176,160,831.57,1
"464",2021-08-01,"",97,"L","PZ",971,176,104,774.92,1
"465",2021-08-01,"",97,"ZF","PZ",1800,176,72,1737.23,1
"466",2021-08-01,"",98,"F","PZ",1230,176,176,1135.06,1
"467",2021-08-01,"",98,"F","PZ",1400,176,160,1237.64,1
"468",2021-08-01,"",98,"F","PZ",1087,176,96,1006,1
"469",2021-08-01,"",98,"L","PZ",1100,176,80,1246.7,1
"470",2021-08-01,"",98,"ZF","PZ",1660,176,160,1723.28,1
"471",2021-08-01,"",99,"F","PZ",1350,176,128,1737.98,1
"472",2021-08-01,"",99,"L","PZ",971,176,112,1049.06,1
"473",2021-08-01,"",99,"ZF","PZ",151,22,22,105.92,0.13
"474",2021-08-01,"",100,"ZF","PZ",1640,176,96,1759.44,1
"475",2021-08-01,"",101,"L","PZ",971,176,182,961.44,1
"476",2021-08-01,"",101,"ZF","PZ",1470,176,55,1607.58,1
"477",2021-08-01,"",102,"F","PZ",1087,176,96,1096.81,1
"478",2021-08-01,"",102,"F","PZ",1150,176,177.5,1303.95,1
"479",2021-08-01,"",102,"F","PZ",1087,176,152,978.16,1
"480",2021-08-01,"",102,"F","PZ",1087,176,120,974.2,1
"481",2021-08-01,"",102,"ZF","PZ",2120,176,136,2149.41,1
"482",2021-08-01,"",103,"F","PZ",1087,176,160,1049.06,1
"483",2021-08-01,"",103,"ZF","PZ",1970,176,160,1970.51,1
"484",2021-08-01,"",104,"F","PZ",1087,176,176,920.12,1
"485",2021-08-01,"",104,"F","PZ",1240,176,176,1125.56,1
"486",2021-08-01,"",104,"F","PZ",1220,176,96,1391.57,1
"487",2021-08-01,"",104,"L","PZ",971,176,120,861.39,1
"488",2021-08-01,"",104,"L","PZ",971,176,136,793.24,1
"489",2021-08-01,"",104,"ZF","PZ",2000,176,104,1863.23,1
"490",2021-08-01,"",105,"F","PZ",1370,176,104,1417.5,1
"491",2021-08-01,"",105,"L","PZ",971,176,112,936.85,1
"492",2021-08-01,"",105,"L","PZ",971,176,128,992.63,1
"493",2021-08-01,"",105,"ZF","PZ",940,88,52,1069.93,0.5
"494",2021-08-01,"",106,"F","PZ",1087,176,120,893.54,1
"495",2021-08-01,"",106,"ZF","PZ",1720,176,160,1529.55,1
"496",2021-08-01,"",107,"F","PZ",1290,176,136,1258.23,1
"497",2021-08-01,"",107,"F","PZ",640,88,64,770.64,0.5
"498",2021-08-01,"",107,"F","PZ",1250,176,176,1065.01,1
"499",2021-08-01,"",107,"F","PZ",1300,176,154.5,1565.76,1
"500",2021-08-01,"",107,"L","PZ",990,176,160,947.93,1
"501",2021-08-01,"",107,"L","PZ",990,176,156,991.7,1
"502",2021-08-01,"",107,"L","PZ",1000,176,160,1004.21,1
"503",2021-08-01,"",107,"ZF","PZ",200,22,22,140.29,0.13
"504",2021-08-01,"",109,"L","PZ",971,176,96,977.93,1
"505",2021-08-01,"",109,"ZF","PZ",1625,176,130,1574.62,1
"506",2021-08-01,"",110,"F","PZ",1350,176,138,1350.7,1
"507",2021-08-01,"",110,"L","PZ",971,176,160,919.44,1
"508",2021-08-01,"",110,"L","PZ",971,176,112.5,1008.53,1
"509",2021-08-01,"",110,"ZF","PZ",1320,132,120,1671.77,0.75
"510",2021-08-01,"",111,"F","PZ",1300,176,96,1296.43,1
"511",2021-08-01,"",111,"L","PZ",971,176,176,700.67,1
"512",2021-08-01,"",111,"ZF","PZ",1850,176,100,1824.01,1
"513",2021-08-01,"",112,"F","PZ",1390,176,0,195.23,1
"514",2021-08-01,"",112,"F","PZ",1250,176,88,1404.52,1
"515",2021-08-01,"",112,"L","PZ",971,176,128,864.98,1
"516",2021-08-01,"",112,"ZF","PZ",1800,176,160,1719.56,1
"517",2021-08-01,"",113,"F","PZ",1200,176,168,1021.67,1
"518",2021-08-01,"",113,"L","PZ",1017,176,176,903.03,1
"519",2021-08-01,"",113,"ZF","PZ",1590,176,88,1530.61,1
"520",2021-08-01,"",126,"F","PZ",1355,176,152,1270.18,1
"521",2021-08-01,"",126,"F","PZ",650,88,84,558.84,0.5
"522",2021-08-01,"",126,"L","PZ",971,176,130,940.72,1
"523",2021-08-01,"",126,"L","PZ",971,176,51,509.86,1
"524",2021-08-01,"",126,"ZF","PZ",1740,176,206,1633.83,1
"525",2021-08-01,"",127,"F","PZ",1300,176,168,1156.1,1
"526",2021-08-01,"",127,"F","PZ",1300,176,160,1442.7,1
"527",2021-08-01,"",127,"L","PZ",971,176,112,1031.26,1
"528",2021-08-01,"",127,"L","PZ",971,176,0,0,1
"529",2021-08-01,"",127,"ZF","PZ",1700,176,162,1624.64,1
"530",2021-08-01,"",129,"F","PZ",1390,176,96,1254.63,1
"531",2021-08-01,"",129,"L","PZ",971,176,96,979.7,1
"532",2021-08-01,"",129,"L","PZ",971,176,168,871.73,1
"533",2021-08-01,"",129,"ZF","PZ",1840,176,172,2043,1
"534",2021-08-01,"",130,"F","PZ",1087,176,160,993.86,1
"535",2021-08-01,"",130,"L","PZ",971,176,8,331.72,1
"536",2021-08-01,"",130,"ZF","PZ",1700,176,105,1681.69,1
"537",2021-08-01,"",131,"F","PZ",1060,143,110.5,1075.88,0.81
"538",2021-08-01,"",131,"F","PZ",1300,176,112,1463.35,1
"539",2021-08-01,"",131,"L","PZ",971,176,136,941.17,1
"540",2021-08-01,"",131,"L","PZ",971,176,96,646.3,1
"541",2021-08-01,"",131,"ZF","PZ",1850,176,64,972.98,1
"542",2021-08-01,"",132,"F","PZ",1300,176,116,1316.18,1
"543",2021-08-01,"",132,"F","PZ",1325,176,144,1279.81,1
"544",2021-08-01,"",132,"L","PZ",971,176,128,919.98,1
"545",2021-08-01,"",132,"L","PZ",971,176,148,1043.97,1
"546",2021-08-01,"",132,"ZF","PZ",1930,176,88,2259.25,1
"547",2021-08-01,"",134,"L","PZ",971,176,112,1024.01,1
"548",2021-08-01,"",134,"ZF","PZ",1550,176,108,1418.99,1
"549",2021-08-01,"",135,"F","PZ",1150,176,136,1077.88,1
"550",2021-08-01,"",135,"L","PZ",971,176,96,771.45,1
"551",2021-08-01,"",135,"ZF","PZ",1600,176,128,1415.86,1
"552",2021-08-01,"",136,"F","PZ",1100,176,176,1326.83,1
"553",2021-08-01,"",136,"F","PZ",1275,176,128,1756.24,1
"554",2021-08-01,"",136,"F","PZ",1200,176,176,871.25,1
"555",2021-08-01,"",136,"L","PZ",971,176,120,771.54,1
"556",2021-08-01,"",136,"L","PZ",971,176,168,1250.69,1
"557",2021-08-01,"",136,"L","PZ",971,176,160,753.5,1
"558",2021-08-01,"",136,"L","PZ",971,176,176,859.43,1
"559",2021-08-01,"",136,"ZF","PZ",1800,176,95.75,2284.88,1
"560",2021-08-01,"",138,"F","PZ",1300,176,136,1334.15,1
"561",2021-08-01,"",138,"L","PZ",971,176,120,780.51,1
"562",2021-08-01,"",138,"ZF","PZ",1750,176,136,1818.62,1
"563",2021-08-01,"",139,"L","PZ",971,176,96,813.19,1
"564",2021-08-01,"",139,"ZF","PZ",1550,176,160,1675.87,1
"565",2021-08-01,"",141,"F","PZ",1250,176,104,1468.13,1
"566",2021-08-01,"",141,"F","PZ",1250,176,156.5,1644.65,1
"567",2021-08-01,"",141,"L","PZ",971,176,92,1073.44,1
"568",2021-08-01,"",141,"L","PZ",971,176,75,902.74,1
"569",2021-08-01,"",141,"L","PZ",971,176,104,1199.85,1
"570",2021-08-01,"",141,"ZF","PZ",1650,176,88,1863.87,1
"571",2021-08-01,"",143,"F","PZ",1150,176,176,920.23,1
"572",2021-08-01,"",143,"F","PZ",1100,176,176,1173.68,1
"573",2021-08-01,"",143,"L","PZ",971,176,176,1047.64,1
"574",2021-08-01,"",143,"L","PZ",971,176,116,1103.04,1
"575",2021-08-01,"",143,"L","PZ",971,176,176,1016.85,1
"576",2021-08-01,"",143,"ZF","PZ",1250,176,192,1770.68,1
"577",2021-08-01,"",144,"F","PZ",1300,176,120,1347.11,1
"578",2021-08-01,"",144,"F","PZ",1300,176,112,1300.6,1
"579",2021-08-01,"",144,"F","PZ",1032,132,84,1045.39,0.75
"580",2021-08-01,"",144,"F","PZ",1300,176,128,1484.12,1
"581",2021-08-01,"",144,"F","PZ",1400,176,176,1317.64,1
"582",2021-08-01,"",144,"F","PZ",1400,176,136,1436.28,1
"583",2021-08-01,"",144,"F","PZ",1560,176,144,1348.18,1
"584",2021-08-01,"",144,"L","PZ",971,176,176,877.16,1
"585",2021-08-01,"",144,"L","PZ",971,176,120,933.74,1
"586",2021-08-01,"",144,"L","PZ",971,176,144,778.41,1
"587",2021-08-01,"",144,"L","PZ",971,176,136,1099.81,1
"588",2021-08-01,"",144,"L","PZ",971,176,0,0,1
"589",2021-08-01,"",144,"ZF","PZ",1950,176,125,2004.55,1
"590",2021-08-01,"",145,"F","PZ",375,44,44,395.41,0.25
"591",2021-08-01,"",145,"F","PZ",1280,176,172.5,1257.62,1
"592",2021-08-01,"",145,"F","PZ",1290,176,102,1363.21,1
"593",2021-08-01,"",145,"L","PZ",985,176,117.5,891.98,1
"594",2021-08-01,"",145,"L","PZ",1000,176,154,919.18,1
"595",2021-08-01,"",145,"L","PZ",1020,176,86.5,1108.61,1
"596",2021-08-01,"",145,"ZF","PZ",1740,176,147,1630.06,1
"597",2021-08-01,"",146,"F","PZ",1250,176,136,1340.33,1
"598",2021-08-01,"",146,"F","PZ",1350,176,168,1306.06,1
"599",2021-08-01,"",146,"L","PZ",971,176,136,1024.27,1
"600",2021-08-01,"",146,"L","PZ",971,176,147.5,1136.43,1
"601",2021-08-01,"",146,"L","PZ",971,176,136,932.47,1
"602",2021-08-01,"",146,"L","PZ",971,176,0,182.75,1
"603",2021-08-01,"",146,"ZF","PZ",1660,176,0,1178.3,1
"604",2021-08-01,"",146,"ZF","PZ",1800,176,138.5,2263.84,1
"605",2021-08-01,"",147,"ZF","PZ",1300,176,152,1275.83,1
"606",2021-08-01,"",149,"F","PZ",1150,176,136,1437.51,1
"607",2021-08-01,"",149,"F","PZ",1150,176,128,1282.32,1
"608",2021-08-01,"",149,"F","PZ",1150,176,176,1196.33,1
"609",2021-08-01,"",149,"L","PZ",971,176,136,1214.74,1
"610",2021-08-01,"",149,"L","PZ",971,176,176,1082.42,1
"611",2021-08-01,"",149,"ZF","PZ",1650,176,124,1917,1
"612",2021-08-01,"",151,"F","PZ",1330,176,176,1324.27,1
"613",2021-08-01,"",151,"F","PZ",1500,176,120,1476.26,1
"614",2021-08-01,"",151,"F","PZ",1330,176,168,1342.74,1
"615",2021-08-01,"",151,"F","PZ",1400,176,176,1515.19,1
"616",2021-08-01,"",151,"L","PZ",971,176,104,1308.83,1
"617",2021-08-01,"",151,"L","PZ",971,176,144,1101.37,1
"618",2021-08-01,"",151,"L","PZ",1010,176,152,1185.91,1
"619",2021-08-01,"",151,"L","PZ",1010,176,160,1049.49,1
"620",2021-08-01,"",151,"ZF","PZ",1820,176,104,2101.43,1
"621",2021-08-01,"",159,"F","PZ",1280,176,168,1218.9,1
"622",2021-08-01,"",159,"L","PZ",971,176,32,636.91,1
"623",2021-08-01,"",159,"ZF","PZ",1700,176,120,1908.08,1
"624",2021-08-01,"",161,"F","PZ",1330,176,160,1324.73,1
"625",2021-08-01,"",161,"F","PZ",1300,176,144,1848.57,1
"626",2021-08-01,"",161,"L","PZ",980,176,136,1150.06,1
"627",2021-08-01,"",161,"L","PZ",980,176,140,960.75,1
"628",2021-08-01,"",161,"ZF","PZ",160,22,22,120.01,0.13
"629",2021-08-01,"",162,"F","PZ",1270,176,11.5,641.02,1
"630",2021-08-01,"",162,"F","PZ",1087,176,194,1237.99,1
"631",2021-08-01,"",162,"L","PZ",971,176,0,0,1
"632",2021-08-01,"",162,"L","PZ",971,176,160,1074.61,1
"633",2021-08-01,"",162,"L","PZ",971,176,168,1064.08,1
"634",2021-08-01,"",162,"ZF","PZ",1820,176,106,2495.64,1
"635",2021-08-01,"",163,"F","PZ",1270,176,108,1673.07,1
"636",2021-08-01,"",163,"F","PZ",1300,176,132,1391.84,1
"637",2021-08-01,"",163,"L","PZ",971,176,88,1093.55,1
"638",2021-08-01,"",163,"L","PZ",971,176,41,542.39,1
"639",2021-08-01,"",163,"L","PZ",971,176,136,1036.77,1
"640",2021-08-01,"",163,"ZF","PZ",1750,176,144,2713.63,1
"641",2021-08-01,"",164,"F","PZ",1460,176,136,1409.26,1
"642",2021-08-01,"",164,"F","PZ",1100,176,136,1073.52,1
"643",2021-08-01,"",164,"L","PZ",971,176,167,817.78,1
"644",2021-08-01,"",164,"L","PZ",1000,176,136,860.31,1
"645",2021-08-01,"",164,"ZF","PZ",2020,176,128,1902.93,1
"646",2021-08-01,"",174,"F","PZ",1100,176,120,1231.37,1
"647",2021-08-01,"",174,"F","PZ",1100,176,113,1894.53,1
"648",2021-08-01,"",174,"F","PZ",1300,176,152,1340.1,1
"649",2021-08-01,"",174,"L","PZ",971,176,106,1218.62,1
"650",2021-08-01,"",174,"L","PZ",971,176,143,1187.43,1
"651",2021-08-01,"",174,"L","PZ",971,176,148,1125.52,1
"652",2021-08-01,"",174,"ZF","PZ",1700,176,120,1732.72,1
"653",2021-08-01,"",175,"F","PZ",1453,176,23,1600.07,1
"654",2021-08-01,"",175,"F","PZ",1450,176,168,1447.19,1
"655",2021-08-01,"",175,"L","PZ",243,44,44,269.76,0.25
"656",2021-08-01,"",175,"L","PZ",971,176,164,1053.13,1
"657",2021-08-01,"",175,"L","PZ",971,176,126.5,1217.44,1
"658",2021-08-01,"",175,"L","PZ",971,176,152,850.83,1
"659",2021-08-01,"",175,"ZF","PZ",1800,176,144,2031.21,1
"660",2021-08-01,"",176,"F","PZ",1300,176,168,1220.6,1
"661",2021-08-01,"",176,"ZF","PZ",1550,176,164.5,1518.58,1
"662",2021-08-01,"",177,"F","PZ",1300,176,168,1363.23,1
"663",2021-08-01,"",177,"F","PZ",1260,176,95,1579.19,1
"664",2021-08-01,"",177,"F","PZ",1250,176,131,1396.73,1
"665",2021-08-01,"",177,"F","PZ",1350,176,172,1328.51,1
"666",2021-08-01,"",177,"L","PZ",1011,176,119,1239.51,1
"667",2021-08-01,"",177,"L","PZ",971,176,95,1369.53,1
"668",2021-08-01,"",177,"L","PZ",972,176,171,1185.46,1
"669",2021-08-01,"",177,"L","PZ",1011,176,83,1250.75,1
"670",2021-08-01,"",177,"ZF","PZ",1910,176,127,2557.45,1
"671",2021-08-01,"",178,"F","PZ",1270,176,176,1164.45,1
"672",2021-08-01,"",178,"F","PZ",1100,176,176,1236.84,1
"673",2021-08-01,"",178,"F","PZ",1100,176,176,1225.36,1
"674",2021-08-01,"",178,"F","PZ",1200,176,168,1224.31,1
"675",2021-08-01,"",178,"L","PZ",971,176,96,1348.44,1
"676",2021-08-01,"",178,"ZF","PZ",1770,176,120,2302.86,1
"677",2021-08-01,"",179,"F","PZ",1087,176,40,926.42,1
"678",2021-08-01,"",179,"F","PZ",1087,176,48,281.95,1
"679",2021-08-01,"",179,"L","PZ",971,176,136,806.89,1
"680",2021-08-01,"",179,"ZF","PZ",1700,176,136,1519.74,1
"681",2021-08-01,"",180,"F","PZ",1300,176,160,1273.09,1
"682",2021-08-01,"",180,"ZF","PZ",1800,176,133,1683.89,1
"683",2021-08-01,"",181,"L","PZ",971,176,128,838.1,1
"684",2021-08-01,"",181,"ZF","PZ",444,44,44,364.75,0.25
"685",2021-08-01,"",182,"F","PZ",1087,176,154,1087.16,1
"686",2021-08-01,"",182,"L","PZ",971,176,112,895.51,1
"687",2021-08-01,"",182,"ZF","PZ",1800,176,136,1311.38,1
"688",2021-08-01,"",183,"F","PZ",1300,176,96,1336.03,1
"689",2021-08-01,"",183,"L","PZ",1050,176,144,1021.23,1
"690",2021-08-01,"",183,"L","PZ",971,176,176,863.25,1
"691",2021-08-01,"",183,"ZF","PZ",1800,176,156,1875.62,1
"692",2021-08-01,"",184,"F","PZ",1150,176,104,1134.76,1
"693",2021-08-01,"",184,"L","PZ",972,176,120,895.79,1
"694",2021-08-01,"",184,"L","PZ",971,176,128,902.57,1
"695",2021-08-01,"",184,"ZF","PZ",1600,176,136,1615.46,1
"696",2021-08-01,"",192,"F","PZ",1350,176,80,1506.05,1
"697",2021-08-01,"",192,"F","PZ",1300,176,176,1239.17,1
"698",2021-08-01,"",192,"F","PZ",1350,176,96,1457.27,1
"699",2021-08-01,"",192,"L","PZ",729,132,102,751.68,0.75
"700",2021-08-01,"",192,"L","PZ",971,176,112,988.82,1
"701",2021-08-01,"",192,"L","PZ",971,176,160,915.22,1
"702",2021-08-01,"",192,"ZF","PZ",1750,176,172,1645.49,1
"703",2021-08-01,"",194,"F","PZ",1490,176,168,1395.49,1
"704",2021-08-01,"",194,"L","PZ",971,176,144,966.85,1
"705",2021-08-01,"",194,"L","PZ",971,176,164.5,1227.68,1
"706",2021-08-01,"",194,"L","PZ",971,176,120,955.29,1
"707",2021-08-01,"",194,"ZF","PZ",1820,176,104,1966.83,1
"708",2021-08-01,"",195,"F","PZ",600,88,88,592.73,0.5
"709",2021-08-01,"",195,"F","PZ",1200,176,128,1238.25,1
"710",2021-08-01,"",195,"F","PZ",1265,176,128,1331.99,1
"711",2021-08-01,"",195,"F","PZ",1200,176,168,1251.87,1
"712",2021-08-01,"",195,"L","PZ",971,176,184,1137.46,1
"713",2021-08-01,"",195,"L","PZ",971,176,80,1146.11,1
"714",2021-08-01,"",195,"ZF","PZ",1890,176,124,2114.25,1
"715",2021-08-01,"",196,"F","PZ",495,66,66,539.51,0.38
"716",2021-08-01,"",196,"F","PZ",1500,176,112,1446.44,1
"717",2021-08-01,"",196,"F","PZ",1350,176,159,1483.13,1
"718",2021-08-01,"",196,"F","PZ",1330,176,128,1378.62,1
"719",2021-08-01,"",196,"L","PZ",971,176,168,1111.42,1
"720",2021-08-01,"",196,"L","PZ",1020,176,160,1091.47,1
"721",2021-08-01,"",196,"L","PZ",1020,176,128,1263.6,1
"722",2021-08-01,"",196,"L","PZ",1020,176,78,1188.12,1
"723",2021-08-01,"",196,"ZF","PZ",151,22,22,105.92,0.13
"724",2021-08-01,"",197,"F","PZ",1250,176,136,1180.85,1
"725",2021-08-01,"",197,"F","PZ",1250,176,112,1348.11,1
"726",2021-08-01,"",197,"F","PZ",1250,176,136,1182.32,1
"727",2021-08-01,"",197,"F","PZ",1250,176,148,1192.55,1
"728",2021-08-01,"",197,"F","PZ",1200,176,176,1008.53,1
"729",2021-08-01,"",197,"F","PZ",695,88,48,661.9,0.5
"730",2021-08-01,"",197,"F","PZ",1500,176,160,1466.89,1
"731",2021-08-01,"",197,"F","PZ",1250,176,144,1170.41,1
"732",2021-08-01,"",197,"L","PZ",1000,176,160,1008.99,1
"733",2021-08-01,"",197,"L","PZ",1020,176,132,1066.46,1
"734",2021-08-01,"",197,"L","PZ",1020,176,124,1159.54,1
"735",2021-08-01,"",197,"L","PZ",1020,176,96,837.92,1
"736",2021-08-01,"",197,"L","PZ",1020,176,144,1119.25,1
"737",2021-08-01,"",197,"ZF","PZ",2000,176,116,1781.79,1
"738",2021-08-01,"",198,"F","PZ",1300,176,136,1248.62,1
"739",2021-08-01,"",198,"F","PZ",1250,176,144,1151.53,1
"740",2021-08-01,"",198,"L","PZ",486,88,82,570.54,0.5
"741",2021-08-01,"",198,"L","PZ",971,176,176,953.08,1
"742",2021-08-01,"",198,"L","PZ",971,176,116,937.79,1
"743",2021-08-01,"",198,"ZF","PZ",1700,176,128,1763.07,1
"744",2021-08-01,"",201,"F","PZ",1250,176,168,1086.05,1
"745",2021-08-01,"",202,"F","PZ",1330,176,183,1479.47,1
"746",2021-08-01,"",202,"F","PZ",1250,176,120,1358.24,1
"747",2021-08-01,"",202,"L","PZ",971,176,176,1064.58,1
"748",2021-08-01,"",202,"L","PZ",1020,176,128,1062.44,1
"749",2021-08-01,"",202,"ZF","PZ",300,22,15,211.52,0.13
"750",2021-08-01,"",203,"L","PZ",971,176,176,1015.95,1
"751",2021-08-01,"",203,"ZF","PZ",1600,176,136,1753.05,1
"752",2021-08-01,"",204,"ZF","PZ",301,44,34,212.55,0.25
"753",2021-08-01,"",207,"F","PZ",1150,176,160,1081.1,1
"754",2021-08-01,"",207,"F","PZ",1087,176,176,979.71,1
"755",2021-08-01,"",207,"L","PZ",971,176,120,1100.48,1
"756",2021-08-01,"",207,"L","PZ",971,176,148,900.72,1
"757",2021-08-01,"",207,"ZF","PZ",1750,176,144,1527.63,1
"758",2021-08-01,"",209,"F","PZ",1350,176,0,0,1
"759",2021-08-01,"",209,"F","PZ",1300,176,96,1242.55,1
"760",2021-08-01,"",209,"F","PZ",1350,176,136,1201.23,1
"761",2021-08-01,"",209,"L","PZ",971,176,128,841.72,1
"762",2021-08-01,"",209,"ZF","PZ",1800,176,128,1696.86,1
"763",2021-08-01,"",210,"F","PZ",1500,176,88,1504.5,1
"764",2021-08-01,"",210,"F","PZ",1250,176,120,1286.94,1
"765",2021-08-01,"",210,"L","PZ",971,176,80,890.73,1
"766",2021-08-01,"",210,"ZF","PZ",215,22,22,172.85,0.13
"767",2021-08-01,"",211,"F","PZ",1300,176,160,1113.82,1
"768",2021-08-01,"",211,"L","PZ",550,88,88,526.24,0.5
"769",2021-08-01,"",211,"L","PZ",971,176,80,949.43,1
"770",2021-08-01,"",211,"L","PZ",971,176,80,1040.95,1
"771",2021-08-01,"",211,"ZF","PZ",1600,176,144,1825.97,1
"772",2021-08-01,"",212,"F","PZ",1300,176,177,1384.72,1
"773",2021-08-01,"",212,"F","PZ",1300,176,160,1434.31,1
"774",2021-08-01,"",212,"F","PZ",1600,176,108,1844.71,1
"775",2021-08-01,"",212,"L","PZ",975,176,176,934.46,1
"776",2021-08-01,"",212,"L","PZ",971,176,120.5,1180.88,1
"777",2021-08-01,"",212,"ZF","PZ",218,22,17,153.46,0.13
"778",2021-08-01,"",214,"F","PZ",1300,176,144,1146.45,1
"779",2021-08-01,"",214,"L","PZ",971,176,152,860.41,1
"780",2021-08-01,"",214,"L","PZ",971,176,164,870.07,1
"781",2021-08-01,"",214,"L","PZ",971,176,136,896.11,1
"782",2021-08-01,"",214,"ZF","PZ",1800,176,132.5,1833.78,1
"783",2021-08-01,"",216,"F","PZ",975,132,66,1089.77,0.75
"784",2021-08-01,"",216,"F","PZ",975,132,72,944.77,0.75
"785",2021-08-01,"",216,"L","PZ",990,176,112,934.19,1
"786",2021-08-01,"",216,"L","PZ",990,176,133,1009.33,1
"787",2021-08-01,"",216,"ZF","PZ",1730,176,160,1563.36,1
"788",2021-08-01,"",217,"F","PZ",1200,176,168,1160.2,1
"789",2021-08-01,"",217,"L","PZ",971,176,168,803.12,1
"790",2021-08-01,"",217,"L","PZ",971,176,88,842.23,1
"791",2021-08-01,"",217,"ZF","PZ",1780,176,144,1718.86,1
"792",2021-08-01,"",218,"F","PZ",1087,176,160,884.51,1
"793",2021-08-01,"",218,"F","PZ",1250,176,136,1180.12,1
"794",2021-08-01,"",218,"ZF","PZ",1680,176,136,1627.81,1
"795",2021-08-01,"",220,"F","PZ",1300,176,152,1077.13,1
"796",2021-08-01,"",220,"F","PZ",1250,132,90,1084.49,0.75
"797",2021-08-01,"",220,"F","PZ",1250,176,176,1067.28,1
"798",2021-08-01,"",220,"F","PZ",1300,176,136,1427.72,1
